Store,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,comp_bin,Year,Month,WeekOfYear,Day,Sales_lag1,Sales_lag7,Sales_roll7,CompSince,CompMonthsOpen,StoreType_b,StoreType_c,StoreType_d,Assortment_b,Assortment_c,StateHoliday_a,StateHoliday_b,StateHoliday_c
1059,1,2014-04-07,6352,1027,1,0,0,3380.0,4.0,2013.0,0,0.0,0.0,0,2000-5000,2014,4,15,7,8462.0,7151.0,8955.57142857143,2013-04-01,12.0,0,1,0,0,0,0,0,0
28,2,2013-07-16,7209,734,1,1,1,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec",500-2000,2013,7,29,16,8476.0,5286.0,5192.285714285715,2014-10-01,0.0,0,0,0,0,0,0,0,0
971,4,2013-12-12,7755,952,1,0,0,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",500-2000,2013,12,50,12,6587.0,11440.0,9109.714285714286,2011-05-01,31.0,0,1,0,0,0,0,0,0
635,2,2014-07-15,9319,882,1,1,0,27530.0,4.0,2014.0,0,0.0,0.0,0,>5000,2014,7,29,15,10624.0,4502.0,5212.285714285715,2014-04-01,3.0,0,0,0,0,0,0,0,0
1085,3,2015-04-22,5744,613,1,0,0,4030.0,2.0,2015.0,0,0.0,0.0,0,2000-5000,2015,4,17,22,4876.0,8638.0,6841.428571428572,2015-02-01,2.0,0,1,0,0,0,0,0,0
22,2,2013-03-12,3133,435,1,0,0,1040.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",500-2000,2013,3,11,12,3853.0,6596.0,4716.285714285715,,0.0,0,0,0,0,0,0,0,0
648,3,2014-02-19,6084,546,1,1,0,2130.0,12.0,2008.0,0,0.0,0.0,0,2000-5000,2014,2,8,19,7266.0,4218.0,5981.285714285715,2008-12-01,62.0,0,0,1,0,0,0,0,0
507,1,2015-03-02,12432,827,1,1,0,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",>5000,2015,3,10,2,9291.0,7701.0,7190.428571428572,2011-04-01,47.0,0,0,0,0,1,0,0,0
72,6,2014-05-31,2604,286,1,0,0,2200.0,12.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2000-5000,2014,5,22,31,5750.0,4477.0,4012.1428571428573,2009-12-01,53.0,0,0,0,0,0,0,0,0
787,2,2014-02-11,8591,1072,1,0,0,3210.0,6.0,2009.0,0,0.0,0.0,0,2000-5000,2014,2,7,11,8448.0,15200.0,10777.142857142857,2009-06-01,56.0,0,1,0,0,1,0,0,0
36,3,2013-02-06,10530,1137,1,1,0,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",500-2000,2013,2,6,6,9364.0,7195.0,8878.857142857143,2003-06-01,116.0,0,0,0,0,1,0,0,0
901,6,2014-04-19,7475,667,1,0,0,3170.0,4.0,2014.0,0,0.0,0.0,0,2000-5000,2014,4,16,19,10784.0,6828.0,8766.0,2014-04-01,0.0,0,0,0,0,1,0,0,0
352,3,2015-07-01,8369,664,1,1,0,6360.0,,,1,40.0,2012.0,"Mar,Jun,Sept,Dec",>5000,2015,7,27,1,8110.0,4553.0,6618.142857142857,,0.0,0,0,1,0,1,0,0,0
727,1,2013-11-25,4029,449,1,0,0,2050.0,3.0,2007.0,0,0.0,0.0,0,2000-5000,2013,11,48,25,3000.0,2776.0,4735.0,2007-03-01,80.0,0,0,0,0,0,0,0,0
985,4,2014-09-25,6132,668,1,0,0,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",<500,2014,9,39,25,5086.0,7046.0,7063.428571428572,2007-05-01,88.0,0,1,0,0,1,0,0,0
735,1,2014-12-29,5859,585,1,0,1,1920.0,4.0,2005.0,0,0.0,0.0,0,500-2000,2014,12,1,29,5549.0,9435.0,7657.571428571428,2005-04-01,116.0,0,0,1,0,1,0,0,0
1063,2,2015-01-27,5193,609,1,1,0,6250.0,,,0,0.0,0.0,0,>5000,2015,1,5,27,6025.0,3933.0,3903.8571428571427,,0.0,0,0,0,0,1,0,0,0
202,3,2015-01-07,5955,469,1,1,1,5140.0,5.0,2010.0,0,0.0,0.0,0,>5000,2015,1,2,7,6159.0,5976.0,5988.142857142857,2010-05-01,56.0,0,0,1,0,1,0,0,0
265,5,2014-05-02,6947,710,1,1,0,4580.0,,,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2000-5000,2014,5,18,2,8647.0,3927.0,5305.285714285715,,0.0,0,0,0,0,0,0,0,0
312,4,2014-06-12,4915,506,1,0,0,11300.0,3.0,2012.0,0,0.0,0.0,0,>5000,2014,6,24,12,4303.0,6915.0,5852.857142857143,2012-03-01,27.0,0,0,1,0,0,0,0,0
324,2,2014-09-09,5627,815,1,0,0,13140.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2014,9,37,9,5425.0,10102.0,6495.0,,0.0,0,0,0,0,0,0,0,0
650,3,2014-01-29,5162,555,1,0,0,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",500-2000,2014,1,5,29,4166.0,6411.0,5684.857142857143,2012-10-01,15.0,0,0,0,0,0,0,0,0
514,2,2013-10-08,6383,625,1,1,0,1200.0,7.0,2012.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",500-2000,2013,10,41,8,8008.0,4997.0,5658.285714285715,2012-07-01,15.0,0,1,0,0,1,0,0,0
991,4,2013-03-14,3588,397,1,0,0,1010.0,,,0,0.0,0.0,0,500-2000,2013,3,11,14,4185.0,4859.0,4746.0,,0.0,0,0,0,0,0,0,0,0
410,3,2014-08-20,7914,930,1,1,0,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",<500,2014,8,34,20,7448.0,4471.0,5713.285714285715,2011-11-01,33.0,0,1,0,0,0,0,0,0
976,2,2015-07-28,7963,738,1,1,1,4180.0,,,0,0.0,0.0,0,2000-5000,2015,7,31,28,9476.0,6185.0,5922.857142857143,,0.0,0,0,0,0,0,0,0,0
191,6,2013-12-28,6442,644,1,0,0,1100.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",500-2000,2013,12,52,28,5741.0,8976.0,7947.571428571428,2013-08-01,4.0,0,0,0,0,0,0,0,0
709,5,2013-03-01,8701,1222,1,0,0,500.0,12.0,2010.0,0,0.0,0.0,0,<500,2013,3,9,1,10830.0,12276.0,8849.57142857143,2010-12-01,27.0,0,0,0,0,0,0,0,0
896,1,2014-06-30,9062,1225,1,1,0,170.0,9.0,2012.0,0,0.0,0.0,0,<500,2014,6,27,30,6150.0,6013.0,5567.714285714285,2012-09-01,21.0,0,0,0,0,1,0,0,0
768,2,2014-04-08,9498,1144,1,0,0,2630.0,9.0,2012.0,0,0.0,0.0,0,2000-5000,2014,4,15,8,10986.0,21760.0,14857.57142857143,2012-09-01,19.0,0,0,0,0,1,0,0,0
127,2,2013-12-24,3360,439,1,0,1,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",500-2000,2013,12,52,24,8061.0,11441.0,8128.428571428572,2005-12-01,96.0,0,0,1,0,0,0,0,0
813,6,2013-08-31,3965,457,1,0,0,1560.0,9.0,2003.0,0,0.0,0.0,0,500-2000,2013,8,35,31,5992.0,4273.0,4963.571428571428,2003-09-01,119.0,0,0,0,0,0,0,0,0
666,5,2013-03-22,6996,665,1,1,0,2700.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2000-5000,2013,3,12,22,6654.0,4655.0,6593.714285714285,,0.0,0,1,0,0,1,0,0,0
1106,2,2013-04-02,4908,604,1,0,1,5330.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",>5000,2013,4,14,2,5469.0,5437.0,5786.857142857143,2011-09-01,19.0,0,0,0,0,1,0,0,0
91,4,2015-01-29,5075,486,1,1,0,2410.0,,,1,35.0,2011.0,"Jan,Apr,Jul,Oct",2000-5000,2015,1,5,29,5036.0,3026.0,4372.142857142857,,0.0,0,1,0,0,0,0,0,0
312,4,2013-01-31,4809,512,1,0,0,11300.0,3.0,2012.0,0,0.0,0.0,0,>5000,2013,1,5,31,4149.0,6356.0,4976.428571428572,2012-03-01,10.0,0,0,1,0,0,0,0,0
548,2,2015-06-02,7099,514,1,1,0,3760.0,2.0,2009.0,0,0.0,0.0,0,2000-5000,2015,6,23,2,8539.0,4510.0,5148.857142857143,2009-02-01,76.0,0,0,1,0,1,0,0,0
729,5,2015-07-10,9471,1046,1,0,1,8980.0,6.0,2011.0,0,0.0,0.0,0,>5000,2015,7,28,10,9167.0,10659.0,9679.0,2011-06-01,49.0,0,1,0,0,1,0,0,0
755,3,2014-09-17,10217,871,1,1,0,13130.0,12.0,2003.0,0,0.0,0.0,0,>5000,2014,9,38,17,11975.0,9242.0,10423.142857142857,2003-12-01,129.0,0,0,1,0,1,0,0,0
437,3,2015-01-07,5864,544,1,1,0,430.0,,,1,50.0,2010.0,"Jan,Apr,Jul,Oct",<500,2015,1,2,7,7781.0,7505.0,7406.0,,0.0,0,1,0,0,1,0,0,0
587,2,2013-12-03,10772,703,1,1,0,330.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",<500,2013,12,49,3,15182.0,9324.0,9988.57142857143,2006-09-01,87.0,0,0,1,0,1,0,0,0
802,5,2014-02-14,5988,509,1,0,0,910.0,,,1,22.0,2011.0,"Feb,May,Aug,Nov",500-2000,2014,2,7,14,4790.0,7719.0,5878.285714285715,,0.0,0,0,0,0,1,0,0,0
896,5,2013-07-12,5871,907,1,0,1,170.0,9.0,2012.0,0,0.0,0.0,0,<500,2013,7,28,12,5489.0,6697.0,5958.857142857143,2012-09-01,10.0,0,0,0,0,1,0,0,0
189,5,2014-12-19,11373,1043,1,1,0,5760.0,7.0,2014.0,0,0.0,0.0,0,>5000,2014,12,51,19,13132.0,7968.0,11148.42857142857,2014-07-01,5.0,0,0,1,0,0,0,0,0
691,2,2014-08-19,10862,742,1,1,1,3030.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2000-5000,2014,8,34,19,12297.0,6539.0,7389.571428571428,,0.0,0,0,1,0,1,0,0,0
111,4,2014-10-23,6458,566,1,1,1,7890.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",>5000,2014,10,43,23,5897.0,4502.0,5795.571428571428,,0.0,0,0,1,0,1,0,0,0
843,1,2014-03-03,12738,1397,1,1,0,60.0,4.0,2006.0,0,0.0,0.0,0,<500,2014,3,10,3,10080.0,9257.0,7799.285714285715,2006-04-01,95.0,0,1,0,0,0,0,0,0
746,4,2014-03-27,4282,393,1,0,0,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2000-5000,2014,3,13,27,4340.0,5579.0,4987.857142857143,2011-02-01,37.0,0,0,1,0,1,0,0,0
106,5,2013-06-07,10056,955,1,1,0,1390.0,8.0,2013.0,0,0.0,0.0,0,500-2000,2013,6,23,7,9224.0,9705.0,9507.42857142857,2013-08-01,0.0,0,0,0,0,0,0,0,0
259,2,2014-05-06,12008,2519,1,1,0,210.0,,,0,0.0,0.0,0,<500,2014,5,19,6,12122.0,11927.0,13501.714285714286,,0.0,1,0,0,1,0,0,0,0
723,2,2013-09-03,5260,464,1,0,0,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",>5000,2013,9,36,3,4913.0,8872.0,6715.571428571428,2008-09-01,60.0,0,0,1,0,1,0,0,0
565,5,2013-09-20,5040,694,1,0,0,160.0,7.0,2007.0,0,0.0,0.0,0,<500,2013,9,38,20,4521.0,7404.0,5637.0,2007-07-01,74.0,0,0,0,0,1,0,0,0
200,3,2015-05-13,8724,1141,1,0,0,1650.0,10.0,2000.0,0,0.0,0.0,0,500-2000,2015,5,20,13,7329.0,8447.0,7968.714285714285,2000-10-01,175.0,0,0,0,0,0,0,0,0
814,1,2015-03-16,12952,941,1,1,0,24530.0,7.0,2013.0,0,0.0,0.0,0,>5000,2015,3,12,16,6898.0,5882.0,7207.857142857143,2013-07-01,20.0,0,0,1,0,1,0,0,0
970,3,2015-03-11,3078,410,1,0,0,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",500-2000,2015,3,11,11,2866.0,4905.0,3467.1428571428573,2014-12-01,3.0,0,0,0,0,0,0,0,0
1060,3,2014-07-23,5709,702,1,0,1,3430.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",2000-5000,2014,7,30,23,5673.0,7803.0,6666.428571428572,,0.0,0,0,0,0,1,0,0,0
810,1,2014-01-27,4304,393,1,0,0,9640.0,11.0,2013.0,0,0.0,0.0,0,>5000,2014,1,5,27,5747.0,5856.0,6324.285714285715,2013-11-01,2.0,0,0,1,0,1,0,0,0
154,4,2013-05-02,9813,850,1,1,0,16420.0,,,0,0.0,0.0,0,>5000,2013,5,18,2,9874.0,7744.0,8243.0,,0.0,0,0,1,0,1,0,0,0
780,3,2015-01-28,6864,779,1,1,0,18160.0,,,0,0.0,0.0,0,>5000,2015,1,5,28,8132.0,6396.0,6099.142857142857,,0.0,0,0,0,0,0,0,0,0
742,5,2014-05-16,7067,794,1,0,0,4380.0,,,0,0.0,0.0,0,2000-5000,2014,5,20,16,6806.0,8704.0,7536.571428571428,,0.0,0,0,1,0,1,0,0,0
224,4,2015-04-02,10673,693,1,1,1,7930.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",>5000,2015,4,14,2,9480.0,5381.0,9037.0,,0.0,0,0,1,0,1,0,0,0
950,1,2015-01-05,9143,794,1,1,1,8460.0,11.0,1994.0,0,0.0,0.0,0,>5000,2015,1,2,5,4445.0,4652.0,4719.428571428572,1994-11-01,242.0,0,0,0,0,0,0,0,0
397,4,2013-03-21,4966,730,1,1,0,130.0,,,1,27.0,2013.0,"Feb,May,Aug,Nov",<500,2013,3,12,21,4563.0,3634.0,4619.857142857143,,0.0,0,0,0,0,1,0,0,0
305,4,2014-08-21,5368,517,1,1,1,2470.0,2.0,2005.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2000-5000,2014,8,34,21,5410.0,4268.0,5355.285714285715,2005-02-01,114.0,0,1,0,0,1,0,0,0
262,5,2015-01-16,18929,3177,1,1,0,1180.0,5.0,2013.0,0,0.0,0.0,0,500-2000,2015,1,3,16,19769.0,18705.0,19106.714285714286,2013-05-01,20.0,1,0,0,0,0,0,0,0
919,4,2013-09-05,4058,597,1,0,1,2620.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2000-5000,2013,9,36,5,3979.0,5384.0,5238.714285714285,,0.0,0,0,0,0,0,0,0,0
736,3,2013-06-19,4645,437,1,1,0,1650.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",500-2000,2013,6,25,19,5153.0,3976.0,4324.0,,0.0,0,1,0,0,1,0,0,0
939,4,2014-05-22,5263,507,1,1,0,1340.0,,,0,0.0,0.0,0,500-2000,2014,5,21,22,6187.0,4403.0,5714.714285714285,,0.0,0,0,1,0,0,0,0,0
23,2,2015-05-12,4332,410,1,0,0,4060.0,8.0,2005.0,0,0.0,0.0,0,2000-5000,2015,5,20,12,3707.0,8653.0,6193.142857142857,2005-08-01,117.0,0,0,1,0,0,0,0,0
760,4,2015-04-23,6836,1111,1,0,0,560.0,1.0,2011.0,0,0.0,0.0,0,500-2000,2015,4,17,23,6574.0,7534.0,7405.142857142857,2011-01-01,51.0,0,0,0,0,0,0,0,0
1031,3,2014-06-25,4080,386,1,0,0,590.0,5.0,2001.0,0,0.0,0.0,0,500-2000,2014,6,26,25,3868.0,9265.0,6002.428571428572,2001-05-01,157.0,0,0,1,0,0,0,0,0
201,1,2014-02-24,3559,360,1,0,0,20260.0,,,1,18.0,2014.0,"Mar,Jun,Sept,Dec",>5000,2014,2,9,24,5755.0,4625.0,5509.428571428572,,0.0,0,0,1,0,0,0,0,0
1045,2,2015-02-17,7371,857,1,1,0,26990.0,12.0,2013.0,0,0.0,0.0,0,>5000,2015,2,8,17,8478.0,6355.0,6438.714285714285,2013-12-01,14.0,0,0,0,0,1,0,0,0
1114,1,2014-01-27,14533,2433,1,0,0,870.0,,,0,0.0,0.0,0,500-2000,2014,1,5,27,18159.0,19945.0,17836.714285714286,,0.0,0,0,0,0,1,0,0,0
105,3,2014-09-17,5007,679,1,1,0,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",>5000,2014,9,38,17,5409.0,4031.0,4498.571428571428,,0.0,0,0,0,0,1,0,0,0
1094,2,2014-04-22,4359,383,1,0,1,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2000-5000,2014,4,17,22,7073.0,4451.0,5744.0,2013-03-01,13.0,0,0,1,0,0,0,0,0
836,6,2015-01-17,2858,322,1,0,0,2720.0,9.0,2012.0,0,0.0,0.0,0,2000-5000,2015,1,3,17,5559.0,6096.0,6397.142857142857,2012-09-01,28.0,0,0,0,0,0,0,0,0
929,4,2014-06-05,5844,698,1,1,0,4820.0,9.0,2013.0,0,0.0,0.0,0,2000-5000,2014,6,23,5,6518.0,4677.0,6516.0,2013-09-01,9.0,0,0,0,0,1,0,0,0
994,2,2013-01-29,2979,362,1,0,0,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2000-5000,2013,1,5,29,3179.0,6234.0,4701.142857142857,2011-07-01,18.0,0,0,0,0,0,0,0,0
1035,6,2014-01-04,1960,235,1,0,0,27150.0,,,0,0.0,0.0,0,>5000,2014,1,1,4,4468.0,2991.0,4085.285714285714,,0.0,0,0,0,0,0,0,0,0
277,5,2015-05-29,6005,524,1,0,1,7840.0,,,1,31.0,2009.0,"Feb,May,Aug,Nov",>5000,2015,5,22,29,4781.0,6881.0,6011.0,,0.0,0,0,1,0,1,0,0,0
909,3,2014-01-22,13104,1258,1,1,0,1680.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",500-2000,2014,1,4,22,12387.0,7401.0,9800.857142857143,,0.0,0,0,0,0,1,0,0,0
824,1,2015-06-29,10808,1166,1,1,0,17570.0,,,0,0.0,0.0,0,>5000,2015,6,27,29,5713.0,5213.0,5903.857142857143,,0.0,0,0,0,0,0,0,0,0
354,2,2013-09-10,8019,645,1,1,0,1500.0,10.0,2005.0,0,0.0,0.0,0,500-2000,2013,9,37,10,11816.0,7172.0,7629.714285714285,2005-10-01,95.0,0,0,1,0,1,0,0,0
740,2,2013-02-12,4128,361,1,0,0,6400.0,3.0,2014.0,0,0.0,0.0,0,>5000,2013,2,7,12,3928.0,10030.0,7210.857142857143,2014-03-01,0.0,0,0,1,0,0,0,0,0
865,2,2013-01-15,3982,380,1,0,0,2640.0,,,0,0.0,0.0,0,2000-5000,2013,1,3,15,5151.0,8408.0,7095.142857142857,,0.0,0,0,1,0,1,0,0,0
551,1,2014-09-15,8002,1122,1,1,0,2190.0,9.0,2013.0,0,0.0,0.0,0,2000-5000,2014,9,38,15,4681.0,5245.0,5526.857142857143,2013-09-01,12.0,0,0,0,0,1,0,0,0
998,1,2014-05-05,5283,671,1,1,0,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",500-2000,2014,5,19,5,4039.0,3806.0,4999.714285714285,2005-09-01,104.0,0,0,0,0,0,0,0,0
975,5,2015-02-06,9868,817,1,1,0,9630.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2015,2,6,6,8211.0,8959.0,8359.142857142857,,0.0,0,0,0,0,1,0,0,0
1084,1,2013-09-16,5019,739,1,0,0,190.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",<500,2013,9,38,16,4915.0,4396.0,6145.0,,0.0,0,0,0,0,0,0,0,0
957,2,2014-01-07,11722,1166,1,1,0,1420.0,11.0,2012.0,0,0.0,0.0,0,500-2000,2014,1,2,7,13471.0,5820.0,7384.285714285715,2012-11-01,14.0,0,0,1,0,1,0,0,0
278,2,2013-05-07,6083,789,1,0,0,9260.0,2.0,2010.0,0,0.0,0.0,0,>5000,2013,5,19,7,7233.0,4545.0,7480.857142857143,2010-02-01,39.0,0,0,0,0,1,0,0,0
980,3,2013-09-04,5154,484,1,0,0,4420.0,9.0,2005.0,0,0.0,0.0,0,2000-5000,2013,9,36,4,6124.0,8061.0,6932.714285714285,2005-09-01,96.0,0,0,0,0,0,0,0,0
960,6,2014-10-11,5806,566,1,0,0,8990.0,,,1,31.0,2009.0,"Feb,May,Aug,Nov",>5000,2014,10,41,11,7692.0,7984.0,7854.285714285715,,0.0,0,0,1,0,0,0,0,0
364,5,2015-03-20,4658,592,1,1,0,13620.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec",>5000,2015,3,12,20,5489.0,4910.0,5132.0,,0.0,0,0,0,0,1,0,0,0
295,6,2015-07-11,5694,742,1,0,0,210.0,11.0,2000.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",<500,2015,7,28,11,5098.0,5556.0,5295.142857142857,2000-11-01,176.0,0,0,0,0,0,0,0,0
999,1,2015-02-16,13717,871,1,1,1,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",>5000,2015,2,8,16,5189.0,5549.0,6652.142857142857,2002-02-01,156.0,0,0,1,0,1,0,0,0
616,5,2014-01-10,10086,984,1,1,0,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2000-5000,2014,1,2,10,8348.0,8244.0,8922.714285714286,2011-08-01,29.0,0,0,0,0,1,0,0,0
408,4,2015-05-07,5437,475,1,1,0,1560.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",500-2000,2015,5,19,7,5737.0,6237.0,6378.714285714285,,0.0,0,1,0,0,0,0,0,0
822,4,2015-06-04,7926,618,1,1,0,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",<500,2015,6,23,4,8532.0,6107.0,8029.285714285715,2010-11-01,55.0,0,0,0,0,1,0,0,0
692,3,2015-07-29,6426,691,1,1,1,40.0,8.0,2001.0,0,0.0,0.0,0,<500,2015,7,31,29,7692.0,5159.0,5597.857142857143,2001-08-01,167.0,0,0,0,0,0,0,0,0
255,6,2013-06-22,5966,695,1,0,0,4630.0,3.0,2011.0,1,35.0,2011.0,"Feb,May,Aug,Nov",2000-5000,2013,6,25,22,7465.0,5254.0,6149.857142857143,2011-03-01,27.0,0,1,0,0,1,0,0,0
83,3,2013-07-24,3589,342,1,0,1,2710.0,,,0,0.0,0.0,0,2000-5000,2013,7,30,24,3016.0,4816.0,4059.4285714285716,,0.0,0,0,0,0,0,0,0,0
77,6,2013-08-24,6311,610,1,0,0,1090.0,8.0,2009.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",500-2000,2013,8,34,24,5561.0,7608.0,6607.0,2009-08-01,48.0,0,0,1,0,1,0,0,0
792,3,2014-04-23,6069,641,1,0,1,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",>5000,2014,4,17,23,6262.0,4273.0,8800.714285714286,2009-10-01,54.0,0,0,1,0,0,0,0,0
818,3,2014-07-09,4637,500,1,0,0,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",<500,2014,7,28,9,4816.0,8585.0,6556.142857142857,,0.0,0,0,1,0,0,0,0,0
612,4,2013-07-25,5467,357,1,0,0,2490.0,11.0,2012.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2000-5000,2013,7,30,25,4450.0,6895.0,6086.714285714285,2012-11-01,8.0,0,0,1,0,1,0,0,0
184,4,2013-12-05,8114,682,1,1,0,3560.0,,,0,0.0,0.0,0,2000-5000,2013,12,49,5,8300.0,5206.0,7907.857142857143,,0.0,0,0,1,0,1,0,0,0
1075,6,2015-07-11,12379,1071,1,0,0,1410.0,10.0,2013.0,0,0.0,0.0,0,500-2000,2015,7,28,11,10675.0,11254.0,11281.57142857143,2013-10-01,21.0,0,0,0,0,1,0,0,0
769,4,2013-05-23,8535,2751,1,0,0,840.0,,,1,48.0,2012.0,"Jan,Apr,Jul,Oct",500-2000,2013,5,21,23,8928.0,8931.0,9665.285714285714,,0.0,1,0,0,1,0,0,0,0
999,5,2014-03-07,10459,773,1,1,0,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",>5000,2014,3,10,7,10334.0,6426.0,9593.142857142857,2002-02-01,145.0,0,0,1,0,1,0,0,0
138,6,2013-05-04,3024,303,1,0,0,25360.0,10.0,2014.0,0,0.0,0.0,0,>5000,2013,5,18,4,7801.0,7300.0,7596.428571428572,2014-10-01,0.0,0,0,0,0,1,0,0,0
1001,6,2014-02-08,3644,445,1,0,0,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2014,2,6,8,5545.0,5570.0,6115.285714285715,,0.0,0,1,0,0,0,0,0,0
110,6,2013-01-12,2427,311,1,0,0,46590.0,4.0,2013.0,0,0.0,0.0,0,>5000,2013,1,2,12,3911.0,4201.0,4561.285714285715,2013-04-01,0.0,0,0,0,0,1,0,0,0
1044,3,2015-05-20,6275,807,1,1,0,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",<500,2015,5,21,20,6865.0,4519.0,6117.285714285715,2015-04-01,1.0,0,1,0,0,0,0,0,0
175,4,2014-06-19,5071,645,1,1,0,4130.0,,,0,0.0,0.0,0,2000-5000,2014,6,25,19,6264.0,5246.0,6048.285714285715,,0.0,0,1,0,0,0,0,0,0
37,6,2015-01-03,8226,977,1,0,0,4230.0,12.0,2014.0,0,0.0,0.0,0,2000-5000,2015,1,1,3,8501.0,12445.0,7558.0,2014-12-01,1.0,0,1,0,0,0,0,0,0
881,6,2014-02-01,2283,366,1,0,0,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",<500,2014,2,5,1,5635.0,4473.0,3715.1428571428573,2008-03-01,71.0,0,0,0,0,0,0,0,0
1068,2,2014-03-11,2510,205,1,0,0,5010.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct",>5000,2014,3,11,11,3428.0,5784.0,4236.714285714285,,0.0,0,0,1,0,1,0,0,0
1009,3,2015-07-29,5223,462,1,1,0,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",<500,2015,7,31,29,6239.0,4126.0,4954.285714285715,2004-07-01,132.0,0,0,0,0,0,0,0,0
506,5,2014-09-26,5753,702,1,0,0,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",500-2000,2014,9,39,26,5746.0,7336.0,6049.142857142857,2014-12-01,0.0,0,0,0,0,0,0,0,0
760,6,2015-07-11,8669,1407,1,0,0,560.0,1.0,2011.0,0,0.0,0.0,0,500-2000,2015,7,28,11,8041.0,9284.0,8249.142857142857,2011-01-01,54.0,0,0,0,0,0,0,0,0
494,1,2013-05-13,9945,1343,1,1,0,1260.0,6.0,2011.0,0,0.0,0.0,0,500-2000,2013,5,20,13,7639.0,6920.0,6752.0,2011-06-01,23.0,1,0,0,0,0,0,0,0
364,2,2015-05-12,4694,594,1,0,0,13620.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec",>5000,2015,5,20,12,4533.0,7175.0,5567.857142857143,,0.0,0,0,0,0,1,0,0,0
742,3,2013-10-02,7522,913,1,0,0,4380.0,,,0,0.0,0.0,0,2000-5000,2013,10,40,2,6985.0,7868.0,7363.285714285715,,0.0,0,0,1,0,1,0,0,0
